sample_id,modality,rank,position,position_score,attention_score,modality_score,text_span,start_sec,end_sec,start_frame,end_frame,representative_frame,mapping_method,mapping_confidence
03,text,5,23,0.03953503657735315,0.03474285826086998,0.49363241453531675,income,9.622377622377622,10.293706293706293,288,308,298,token_offset_proportional_fallback,0.35
03,audio,1,22,0.04877903864405235,0.11633318662643433,0.13838813324322868,rental,8.839160839160838,9.51048951048951,265,285,275,token_offset_proportional_fallback,0.35
03,audio,2,23,0.04491407112048992,0.03438078239560127,0.13838813324322868,income,9.622377622377622,10.293706293706293,288,308,298,token_offset_proportional_fallback,0.35
03,audio,3,32,0.04403965771753599,0.008503079414367676,0.13838813324322868,account,15.104895104895105,15.888111888111888,453,476,464,token_offset_proportional_fallback,0.35
03,audio,4,25,0.04087284750265009,0.13107019662857056,0.13838813324322868,account,10.965034965034965,11.748251748251748,328,352,340,token_offset_proportional_fallback,0.35
03,audio,5,16,0.04038000791450708,0.02678891271352768,0.13838813324322868,west,6.601398601398602,7.048951048951049,198,211,204,token_offset_proportional_fallback,0.35
03,vision,1,21,0.061425556418732485,0.13128097355365753,0.36797945222145456,take,8.27972027972028,8.727272727272727,248,261,254,token_offset_proportional_fallback,0.35
03,vision,2,23,0.04697703877028023,0.05025580897927284,0.36797945222145456,income,9.622377622377622,10.293706293706293,288,308,298,token_offset_proportional_fallback,0.35
03,vision,3,20,0.0457365628950252,0.0447995699942112,0.36797945222145456,t,8.055944055944057,8.167832167832168,241,245,243,token_offset_proportional_fallback,0.35
03,vision,4,26,0.04414921087371066,0.16764894127845764,0.36797945222145456,",",11.748251748251748,11.86013986013986,352,355,354,token_offset_proportional_fallback,0.35
03,vision,5,9,0.04379319635229509,0.0034264714922755957,0.36797945222145456,moment,2.909090909090909,3.5804195804195804,87,107,97,token_offset_proportional_fallback,0.35
04,text,1,21,0.11796710023677504,0.3275522291660309,0.45760744432748973,goodbye,7.076012461059189,7.680062305295949,212,230,221,token_offset_proportional_fallback,0.35
04,text,2,23,0.11347608970778267,0.16048665344715118,0.45760744432748973,],7.766355140186914,7.852647975077881,232,235,234,token_offset_proportional_fallback,0.35
04,text,3,12,0.0464075318883251,0.034685101360082626,0.45760744432748973,kiss,3.796884735202492,4.142056074766354,113,124,118,token_offset_proportional_fallback,0.35
04,text,4,10,0.04423753957620624,0.028234757483005524,0.45760744432748973,should,3.0202492211838003,3.5380062305295943,90,106,98,token_offset_proportional_fallback,0.35
04,text,5,15,0.04259394047865284,0.025263449177145958,0.45760744432748973,of,5.177570093457944,5.350155763239875,155,160,158,token_offset_proportional_fallback,0.35
04,audio,1,16,0.0559633784024802,0.05999245122075081,0.23758623244287672,cheering,5.43644859813084,6.126791277258566,163,183,173,token_offset_proportional_fallback,0.35
04,audio,2,17,0.05228346922998389,0.03955874964594841,0.23758623244287672,"""",6.213084112149533,6.299376947040498,186,188,187,token_offset_proportional_fallback,0.35
04,audio,3,15,0.04575647354101131,0.08251899480819702,0.23758623244287672,of,5.177570093457944,5.350155763239875,155,160,158,token_offset_proportional_fallback,0.35
04,audio,4,22,0.04553497368086841,0.027197396382689476,0.23758623244287672,?,7.680062305295949,7.766355140186914,230,232,231,token_offset_proportional_fallback,0.35
04,audio,5,23,0.04528832022407955,0.027639219537377357,0.23758623244287672,],7.766355140186914,7.852647975077881,232,235,234,token_offset_proportional_fallback,0.35
04,vision,1,9,0.07249408883737868,0.07707680761814117,0.30480632322963364,",",2.847663551401869,2.9339563862928344,85,88,86,token_offset_proportional_fallback,0.35
04,vision,2,10,0.06720584011229394,0.14799560606479645,0.30480632322963364,should,3.0202492211838003,3.5380062305295943,90,106,98,token_offset_proportional_fallback,0.35
04,vision,3,11,0.06390570175974325,0.056769274175167084,0.30480632322963364,I,3.6242990654205602,3.710591900311526,108,111,110,token_offset_proportional_fallback,0.35
04,vision,4,16,0.05907082014616083,0.07638522982597351,0.30480632322963364,cheering,5.43644859813084,6.126791277258566,163,183,173,token_offset_proportional_fallback,0.35
04,vision,5,13,0.0586420525542083,0.040936265140771866,0.30480632322963364,my,4.228348909657321,4.4009345794392525,126,132,129,token_offset_proportional_fallback,0.35
05,text,1,5,0.12233850177406949,0.12172167748212814,0.2590286389493245,is,1.1999999999999997,1.4,35,41,38,token_offset_proportional_fallback,0.35
05,text,2,4,0.11449311164260688,0.1740465760231018,0.2590286389493245,name,0.7,1.0999999999999999,21,32,26,token_offset_proportional_fallback,0.35
05,text,3,14,0.08418706947805599,0.10804834216833115,0.2590286389493245,Marketing,5.1,6.0,153,179,166,token_offset_proportional_fallback,0.35
05,text,4,2,0.07160189722193595,0.056441567838191986,0.2590286389493245,",",0.19999999999999998,0.29999999999999993,5,8,6,token_offset_proportional_fallback,0.35
05,text,5,6,0.07066897465955731,0.03483680263161659,0.2590286389493245,Chloe,1.5,2.0,45,59,52,token_offset_proportional_fallback,0.35
05,audio,1,4,0.07800798049809836,0.026309432461857796,0.14526837315339022,name,0.7,1.0999999999999999,21,32,26,token_offset_proportional_fallback,0.35
05,audio,2,5,0.07643306264729668,0.05068511143326759,0.14526837315339022,is,1.1999999999999997,1.4,35,41,38,token_offset_proportional_fallback,0.35
05,audio,3,12,0.07631756613179079,0.15833264589309692,0.14526837315339022,Red,4.1,4.3999999999999995,122,131,126,token_offset_proportional_fallback,0.35
05,audio,4,11,0.07368436410134356,0.32384273409843445,0.14526837315339022,for,3.6999999999999997,4.0,110,119,114,token_offset_proportional_fallback,0.35
05,audio,5,6,0.07345948770822461,0.02456302009522915,0.14526837315339022,Chloe,1.5,2.0,45,59,52,token_offset_proportional_fallback,0.35
05,vision,1,9,0.08880527383257174,0.09688565880060196,0.5957029878972853,market,2.8,3.3999999999999995,84,101,92,token_offset_proportional_fallback,0.35
05,vision,2,7,0.08372807108547882,0.10706225037574768,0.5957029878972853,",",2.0,2.1,60,62,61,token_offset_proportional_fallback,0.35
05,vision,3,8,0.08113221589414585,0.09929978847503662,0.5957029878972853,video,2.1999999999999997,2.6999999999999997,65,80,72,token_offset_proportional_fallback,0.35
05,vision,4,1,0.0775902889427156,0.0896957665681839,0.5957029878972853,Hi,0.0,0.19999999999999998,0,5,2,token_offset_proportional_fallback,0.35
05,vision,5,4,0.07677834018391957,0.08623484522104263,0.5957029878972853,name,0.7,1.0999999999999999,21,32,26,token_offset_proportional_fallback,0.35
06,text,1,33,0.16112447785095368,0.49315157532691956,0.4026605399484933,solely,8.826501035196687,9.189233954451344,264,275,270,token_offset_proportional_fallback,0.35
06,text,2,29,0.0665603523804766,0.04549548029899597,0.4026605399484933,check,7.556935817805382,7.859213250517598,226,235,230,token_offset_proportional_fallback,0.35
06,text,3,24,0.04981465989353275,0.05780193209648132,0.4026605399484933,then,6.166459627329192,6.408281573498965,184,192,188,token_offset_proportional_fallback,0.35
06,text,4,34,0.04465217595928072,0.014755926094949245,0.4026605399484933,for,9.249689440993787,9.431055900621118,277,282,280,token_offset_proportional_fallback,0.35
06,text,5,31,0.04115635518857767,0.01713254116475582,0.4026605399484933,this,8.161490683229813,8.403312629399585,244,252,248,token_offset_proportional_fallback,0.35
06,audio,1,23,0.05955387532487957,0.14028596878051758,0.21859272517705786,moves,5.803726708074533,6.106004140786749,174,183,178,token_offset_proportional_fallback,0.35
06,audio,2,22,0.05936051056458978,0.1427905559539795,0.21859272517705786,dance,5.440993788819875,5.7432712215320905,163,172,168,token_offset_proportional_fallback,0.35
06,audio,3,24,0.038878944854008356,0.13401198387145996,0.21859272517705786,then,6.166459627329192,6.408281573498965,184,192,188,token_offset_proportional_fallback,0.35
06,audio,4,21,0.037912108013802834,0.05615090951323509,0.21859272517705786,impressive,4.775983436853002,5.380538302277432,143,161,152,token_offset_proportional_fallback,0.35
06,audio,5,29,0.034898401527815,0.025469614192843437,0.21859272517705786,check,7.556935817805382,7.859213250517598,226,235,230,token_offset_proportional_fallback,0.35
06,vision,1,11,0.050712225523785064,0.007227372843772173,0.3787467348744489,sense,2.115942028985507,2.4182194616977224,63,72,68,token_offset_proportional_fallback,0.35
06,vision,2,9,0.04787934875059515,0.012058418244123459,0.3787467348744489,in,1.6322981366459623,1.7532091097308489,48,52,50,token_offset_proportional_fallback,0.35
06,vision,3,32,0.046410835383099744,0.031643934547901154,0.3787467348744489,movie,8.463768115942027,8.766045548654244,253,262,258,token_offset_proportional_fallback,0.35
06,vision,4,10,0.041407983599679114,0.008075917139649391,0.3787467348744489,that,1.813664596273292,2.055486542443064,54,61,58,token_offset_proportional_fallback,0.35
06,vision,5,29,0.04039681775376063,0.08217339962720871,0.3787467348744489,check,7.556935817805382,7.859213250517598,226,235,230,token_offset_proportional_fallback,0.35
07,text,1,21,0.09602052726597611,0.21539883315563202,0.41724434142858047,enthusiastically,8.66404958677686,10.257438016528926,259,307,283,token_offset_proportional_fallback,0.35
07,text,2,23,0.08454714353392219,0.12648862600326538,0.41724434142858047,the,11.352892561983472,11.651652892561984,340,349,344,token_offset_proportional_fallback,0.35
07,text,3,16,0.0615982689082086,0.08718647807836533,0.41724434142858047,28,6.572727272727273,6.771900826446282,197,203,200,token_offset_proportional_fallback,0.35
07,text,4,22,0.03599189767096452,0.022717365995049477,0.41724434142858047,discussed,10.35702479338843,11.253305785123967,310,337,324,token_offset_proportional_fallback,0.35
07,text,5,20,0.03515697000404239,0.06362597644329071,0.41724434142858047,“,8.564462809917355,8.66404958677686,256,259,258,token_offset_proportional_fallback,0.35
07,audio,1,29,0.03796908462370946,0.018264012411236763,0.1232065608871159,",",14.440082644628099,14.539669421487606,433,436,434,token_offset_proportional_fallback,0.35
07,audio,2,27,0.031141638742373794,0.026535699144005775,0.1232065608871159,the,13.543801652892563,13.842561983471075,406,415,410,token_offset_proportional_fallback,0.35
07,audio,3,48,0.03053323503058601,0.08385702222585678,0.1232065608871159,leading,23.40289256198347,24.1,702,722,712,token_offset_proportional_fallback,0.35
07,audio,4,36,0.029272992746191717,0.006848455406725407,0.1232065608871159,and,17.32809917355372,17.62685950413223,519,528,524,token_offset_proportional_fallback,0.35
07,audio,5,35,0.02868353726286495,0.1738286167383194,0.1232065608871159,",",17.12892561983471,17.228512396694217,513,516,514,token_offset_proportional_fallback,0.35
07,vision,1,32,0.05835744084557242,0.008410404436290264,0.4595490976843037,of,15.734710743801653,15.933884297520661,472,478,475,token_offset_proportional_fallback,0.35
07,vision,2,34,0.05125188928204633,0.016058888286352158,0.4595490976843037,shows,16.63099173553719,17.12892561983471,498,513,506,token_offset_proportional_fallback,0.35
07,vision,3,36,0.047536919925557856,0.018444430083036423,0.4595490976843037,and,17.32809917355372,17.62685950413223,519,528,524,token_offset_proportional_fallback,0.35
07,vision,4,1,0.031203024634287743,0.007210395764559507,0.4595490976843037,As,0.0,0.19917355371900827,0,5,2,token_offset_proportional_fallback,0.35
07,vision,5,4,0.029701565003763142,0.00861903466284275,0.4595490976843037,’,0.697107438016529,0.7966942148760331,20,23,22,token_offset_proportional_fallback,0.35
08,text,1,2,0.1990588351229771,0.3602878749370575,0.2593199296398354,brings,0.6322751322751323,1.391005291005291,18,41,30,token_offset_proportional_fallback,0.35
08,text,2,8,0.14845318375710198,0.2583172619342804,0.2593199296398354,Universal,3.92010582010582,5.058201058201059,117,151,134,token_offset_proportional_fallback,0.35
08,text,3,3,0.10218329340985063,0.04263906925916672,0.2593199296398354,us,1.5174603174603174,1.7703703703703704,45,53,49,token_offset_proportional_fallback,0.35
08,text,4,10,0.0810104448011845,0.07234617322683334,0.2593199296398354,Grand,6.06984126984127,6.702116402116403,182,201,192,token_offset_proportional_fallback,0.35
08,text,5,4,0.08088157786337759,0.04260319471359253,0.2593199296398354,to,1.8968253968253967,2.14973544973545,56,64,60,token_offset_proportional_fallback,0.35
08,audio,1,9,0.12700551709095975,0.2911210060119629,0.5410964680144577,Design,5.184656084656084,5.943386243386244,155,178,166,token_offset_proportional_fallback,0.35
08,audio,2,11,0.1057940161364927,0.23813879489898682,0.5410964680144577,Challenge,6.828571428571428,7.966666666666667,204,238,221,token_offset_proportional_fallback,0.35
08,audio,3,6,0.09431707974123389,0.04121684283018112,0.5410964680144577,",",3.1613756613756614,3.2878306878306875,94,98,96,token_offset_proportional_fallback,0.35
08,audio,4,10,0.09075876557955283,0.0693490207195282,0.5410964680144577,Grand,6.06984126984127,6.702116402116403,182,201,192,token_offset_proportional_fallback,0.35
08,audio,5,7,0.09017522192214894,0.07237233966588974,0.5410964680144577,the,3.414285714285714,3.7936507936507935,102,113,108,token_offset_proportional_fallback,0.35
08,vision,1,9,0.12020773233803213,0.10580196231603622,0.19958360234570696,Design,5.184656084656084,5.943386243386244,155,178,166,token_offset_proportional_fallback,0.35
08,vision,2,4,0.10391729119337863,0.0761677697300911,0.19958360234570696,to,1.8968253968253967,2.14973544973545,56,64,60,token_offset_proportional_fallback,0.35
08,vision,3,8,0.09807376819865969,0.05415356159210205,0.19958360234570696,Universal,3.92010582010582,5.058201058201059,117,151,134,token_offset_proportional_fallback,0.35
08,vision,4,7,0.09571986666290792,0.05678815767168999,0.19958360234570696,the,3.414285714285714,3.7936507936507935,102,113,108,token_offset_proportional_fallback,0.35
08,vision,5,11,0.09427326863441386,0.14331573247909546,0.19958360234570696,Challenge,6.828571428571428,7.966666666666667,204,238,221,token_offset_proportional_fallback,0.35
09,text,1,16,0.14212600012042992,0.17058460414409637,0.7431658766315329,not,8.475000000000001,9.004687500000001,254,270,262,token_offset_proportional_fallback,0.35
09,text,2,7,0.10522979317796644,0.21425074338912964,0.7431658766315329,not,2.1187500000000004,2.6484375,63,79,71,token_offset_proportional_fallback,0.35
09,text,3,8,0.08834083137372563,0.27674400806427,0.7431658766315329,like,2.825,3.53125,84,105,94,token_offset_proportional_fallback,0.35
09,text,4,17,0.08016959143214732,0.08888702839612961,0.7431658766315329,recommend,9.18125,10.770312500000001,275,323,299,token_offset_proportional_fallback,0.35
09,text,5,12,0.06694855285563059,0.03367368131875992,0.7431658766315329,all,6.1796875,6.7093750000000005,185,201,193,token_offset_proportional_fallback,0.35
09,audio,1,7,0.08393838610740884,0.26860395073890686,0.16802230860563272,not,2.1187500000000004,2.6484375,63,79,71,token_offset_proportional_fallback,0.35
09,audio,2,17,0.07114635281259654,0.023045962676405907,0.16802230860563272,recommend,9.18125,10.770312500000001,275,323,299,token_offset_proportional_fallback,0.35
09,audio,3,16,0.06796910092475265,0.02284129336476326,0.16802230860563272,not,8.475000000000001,9.004687500000001,254,270,262,token_offset_proportional_fallback,0.35
09,audio,4,10,0.06459434064107059,0.02848356030881405,0.16802230860563272,movie,4.590625,5.4734375,137,164,150,token_offset_proportional_fallback,0.35
09,audio,5,6,0.06281275390230101,0.040492717176675797,0.16802230860563272,did,1.4125,1.9421875000000002,42,58,50,token_offset_proportional_fallback,0.35
09,vision,1,10,0.07691262533916007,0.017673002555966377,0.08881181476283447,movie,4.590625,5.4734375,137,164,150,token_offset_proportional_fallback,0.35
09,vision,2,9,0.07420688432727157,0.020861662924289703,0.08881181476283447,this,3.7078125,4.4140625,111,132,122,token_offset_proportional_fallback,0.35
09,vision,3,16,0.06822023930103109,0.04473298043012619,0.08881181476283447,not,8.475000000000001,9.004687500000001,254,270,262,token_offset_proportional_fallback,0.35
09,vision,4,4,0.06571636781734803,0.16388343274593353,0.08881181476283447,),0.70625,0.8828125,21,26,24,token_offset_proportional_fallback,0.35
09,vision,5,1,0.06072963996093334,0.12810640037059784,0.08881181476283447,(,0.0,0.1765625,0,5,2,token_offset_proportional_fallback,0.35
10,text,1,29,0.22280938101317,0.5665389895439148,0.8030833142646019,pretty,9.573643410852712,10.077519379844961,287,302,294,token_offset_proportional_fallback,0.35
10,text,2,30,0.08000398173649546,0.07145658880472183,0.8030833142646019,terrible,10.161498708010337,10.833333333333334,304,324,314,token_offset_proportional_fallback,0.35
10,text,3,28,0.05465176162974084,0.050156120210886,0.8030833142646019,was,9.237726098191215,9.489664082687339,277,284,280,token_offset_proportional_fallback,0.35
10,text,4,14,0.049960079417798745,0.013647717423737049,0.8030833142646019,chick,4.198966408268735,4.618863049095608,125,138,132,token_offset_proportional_fallback,0.35
10,text,5,13,0.04124357538244176,0.017034078016877174,0.8030833142646019,fluffy,3.6111111111111116,4.11498708010336,108,123,116,token_offset_proportional_fallback,0.35
10,audio,1,29,0.0512732113146325,0.013350201770663261,0.11043657926427852,pretty,9.573643410852712,10.077519379844961,287,302,294,token_offset_proportional_fallback,0.35
10,audio,2,16,0.04551300716401488,0.1949169784784317,0.11043657926427852,s,5.122739018087856,5.206718346253231,153,156,154,token_offset_proportional_fallback,0.35
10,audio,3,22,0.043053444130804544,0.016393588855862617,0.11043657926427852,not,6.718346253229975,6.970284237726099,201,209,205,token_offset_proportional_fallback,0.35
10,audio,4,23,0.04280321767106242,0.021721569821238518,0.11043657926427852,against,7.054263565891473,7.642118863049096,211,229,220,token_offset_proportional_fallback,0.35
10,audio,5,21,0.040799653832379955,0.03321946784853935,0.11043657926427852,m,6.550387596899225,6.6343669250646,196,199,198,token_offset_proportional_fallback,0.35
10,vision,1,1,0.06495834168503788,0.11174305528402328,0.08648010647111955,(,0.0,0.08397932816537468,0,2,1,token_offset_proportional_fallback,0.35
10,vision,2,2,0.04328025187605897,0.12418428808450699,0.08648010647111955,umm,0.08397932816537468,0.3359173126614987,2,10,6,token_offset_proportional_fallback,0.35
10,vision,3,9,0.04285656444896448,0.01883365586400032,0.08648010647111955,do,2.3514211886304914,2.5193798449612403,70,75,72,token_offset_proportional_fallback,0.35
10,vision,4,16,0.042530788911167905,0.0033156892750412226,0.08648010647111955,s,5.122739018087856,5.206718346253231,153,156,154,token_offset_proportional_fallback,0.35
10,vision,5,3,0.04189287524501435,0.1410023719072342,0.08648010647111955,),0.3359173126614987,0.41989664082687345,10,12,11,token_offset_proportional_fallback,0.35
11,text,1,3,0.1524920150881852,0.3173257112503052,0.8201121133023583,be,1.4950819672131148,1.8688524590163935,44,56,50,token_offset_proportional_fallback,0.35
11,text,2,4,0.12065820117301122,0.06729316711425781,0.8201121133023583,ashamed,2.055737704918033,3.3639344262295086,61,100,80,token_offset_proportional_fallback,0.35
11,text,3,2,0.11068200856432311,0.20861035585403442,0.8201121133023583,would,0.3737704918032787,1.3081967213114754,11,39,25,token_offset_proportional_fallback,0.35
11,text,4,5,0.09666707445894725,0.04621918499469757,0.8201121133023583,to,3.5508196721311474,3.9245901639344263,106,117,112,token_offset_proportional_fallback,0.35
11,text,5,8,0.08811470343974066,0.05530362203717232,0.8201121133023583,this,5.980327868852459,6.727868852459017,179,201,190,token_offset_proportional_fallback,0.35
11,audio,1,12,0.09423749381026215,0.11053307354450226,0.1198395398736493,was,8.78360655737705,9.344262295081966,263,280,272,token_offset_proportional_fallback,0.35
11,audio,2,13,0.0934314173381047,0.04967014491558075,0.1198395398736493,a,9.531147540983607,9.718032786885248,285,291,288,token_offset_proportional_fallback,0.35
11,audio,3,11,0.09076879914988288,0.13570356369018555,0.1198395398736493,I,8.40983606557377,8.59672131147541,252,257,254,token_offset_proportional_fallback,0.35
11,audio,4,7,0.08675486559278647,0.030714688822627068,0.1198395398736493,made,5.045901639344263,5.7934426229508205,151,173,162,token_offset_proportional_fallback,0.35
11,audio,5,10,0.08562133159932091,0.174240380525589,0.1198395398736493,if,7.849180327868853,8.222950819672132,235,246,240,token_offset_proportional_fallback,0.35
11,vision,1,1,0.08845973858835848,0.04780879244208336,0.06004834682399235,I,0.0,0.18688524590163935,0,5,2,token_offset_proportional_fallback,0.35
11,vision,2,4,0.08693589500169249,0.047453369945287704,0.06004834682399235,ashamed,2.055737704918033,3.3639344262295086,61,100,80,token_offset_proportional_fallback,0.35
11,vision,3,11,0.08283532755433277,0.08381618559360504,0.06004834682399235,I,8.40983606557377,8.59672131147541,252,257,254,token_offset_proportional_fallback,0.35
11,vision,4,10,0.0801644711389733,0.04577387124300003,0.06004834682399235,if,7.849180327868853,8.222950819672132,235,246,240,token_offset_proportional_fallback,0.35
11,vision,5,9,0.07925973853007207,0.04921929910778999,0.06004834682399235,film,6.914754098360656,7.662295081967214,207,229,218,token_offset_proportional_fallback,0.35
12,text,1,40,0.19232776663544227,0.3807677924633026,0.7371899312509447,very,19.31774193548387,19.754301075268817,579,592,586,token_offset_proportional_fallback,0.35
12,text,2,8,0.08581413926074372,0.16949255764484406,0.7371899312509447,good,4.256451612903226,4.693010752688172,127,140,134,token_offset_proportional_fallback,0.35
12,text,3,41,0.05186243602376953,0.05175438150763512,0.7371899312509447,low,19.863440860215054,20.190860215053764,595,605,600,token_offset_proportional_fallback,0.35
12,text,4,15,0.03675474721378048,0.022324338555336,0.7371899312509447,fault,7.639784946236559,8.185483870967742,229,245,237,token_offset_proportional_fallback,0.35
12,text,5,29,0.032900541115095105,0.00783737562596798,0.7371899312509447,have,14.079032258064517,14.515591397849462,422,435,428,token_offset_proportional_fallback,0.35
12,audio,1,17,0.03958249347004582,0.007348245475441217,0.1421045012082584,their,8.622043010752689,9.167741935483871,258,275,266,token_offset_proportional_fallback,0.35
12,audio,2,29,0.037421308889115254,0.01859145425260067,0.1421045012082584,have,14.079032258064517,14.515591397849462,422,435,428,token_offset_proportional_fallback,0.35
12,audio,3,16,0.035557939867689285,0.008765159174799919,0.1421045012082584,of,8.294623655913979,8.512903225806452,248,255,252,token_offset_proportional_fallback,0.35
12,audio,4,21,0.0343178601249936,0.007402142975479364,0.1421045012082584,perhaps,10.15,10.913978494623656,304,327,316,token_offset_proportional_fallback,0.35
12,audio,5,31,0.034163743344451075,0.173736110329628,0.1421045012082584,their,15.061290322580646,15.606989247311828,451,468,460,token_offset_proportional_fallback,0.35
12,vision,1,32,0.04732608990359421,0.007435878738760948,0.12070556754079696,credit,15.716129032258065,16.370967741935484,471,491,481,token_offset_proportional_fallback,0.35
12,vision,2,16,0.03944781563688639,0.007189830299466848,0.12070556754079696,of,8.294623655913979,8.512903225806452,248,255,252,token_offset_proportional_fallback,0.35
12,vision,3,34,0.036913817942014336,0.008454935625195503,0.12070556754079696,g,16.698387096774194,16.80752688172043,500,504,502,token_offset_proportional_fallback,0.35
12,vision,4,1,0.03517426491737754,0.12326324731111526,0.12070556754079696,Or,0.0,0.21827956989247313,0,6,3,token_offset_proportional_fallback,0.35
12,vision,5,18,0.03466417205242639,0.0081989960744977,0.12070556754079696,own,9.276881720430108,9.604301075268818,278,288,283,token_offset_proportional_fallback,0.35
